tradingsymbol,amc,name,purchase_allowed,redemption_allowed,minimum_purchase_amount,purchase_amount_multiplier,minimum_additional_purchase_amount,minimum_redemption_quantity,redemption_quantity_multiplier,dividend_type,scheme_type,plan,settlement_type,last_price,last_price_date
INF044D01948,TAURUSMUTUALFUND_MF,Taurus Nifty 50 Index Fund,0,1,500.0,1.0,500.0,0.001,0.001,growth,Index Funds,regular,T2,46.9854,2024-12-13
INF044D01955,TAURUSMUTUALFUND_MF,Taurus Flexi Cap Fund,0,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Equity,regular,T2,114.79,2024-12-13
INF044D01989,TAURUSMUTUALFUND_MF,Taurus Flexi Cap Fund,0,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,regular,T2,236.54,2024-12-13
INF044D01997,TAURUSMUTUALFUND_MF,Taurus ELSS Tax Saver Fund,0,1,500.0,500.0,500.0,0.001,0.001,idcw-payout,Equity,regular,T2,89.63,2024-12-13
INF044D01AC9,TAURUSMUTUALFUND_MF,Taurus ELSS Tax Saver Fund,0,1,500.0,500.0,500.0,0.001,0.001,growth,Equity,regular,T2,191.32,2024-12-13
INF044D01BI4,TAURUSMUTUALFUND_MF,Taurus Banking And Financial Services Fund,0,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,regular,T2,52.12,2024-12-13
INF044D01BJ2,TAURUSMUTUALFUND_MF,Taurus Banking And Financial Services Fund,0,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Equity,regular,T2,46.66,2024-12-13
INF044D01BU9,TAURUSMUTUALFUND_MF,Taurus Flexi Cap Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,direct,T2,245.98,2024-12-13
INF044D01BV7,TAURUSMUTUALFUND_MF,Taurus Flexi Cap Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Equity,direct,T2,124.1,2024-12-13
INF044D01BX3,TAURUSMUTUALFUND_MF,Taurus Largecap Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,direct,T2,169.5,2024-12-13
INF044D01BY1,TAURUSMUTUALFUND_MF,Taurus Largecap Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Equity,direct,T2,74.67,2024-12-13
INF044D01CA9,TAURUSMUTUALFUND_MF,Taurus Mid Cap Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,direct,T2,131.62,2024-12-13
INF044D01CB7,TAURUSMUTUALFUND_MF,Taurus Mid Cap Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Equity,direct,T2,116.93,2024-12-13
INF044D01CD3,TAURUSMUTUALFUND_MF,Taurus Infrastructure Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,direct,T2,75.79,2024-12-13
INF044D01CE1,TAURUSMUTUALFUND_MF,Taurus Infrastructure Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Equity,direct,T2,70.58,2024-12-13
INF044D01CG6,TAURUSMUTUALFUND_MF,Taurus ELSS Tax Saver Fund - Direct Plan,1,1,500.0,500.0,500.0,0.001,0.001,growth,Equity,direct,T2,207.75,2024-12-13
INF044D01CH4,TAURUSMUTUALFUND_MF,Taurus ELSS Tax Saver Fund - Direct Plan,1,1,500.0,500.0,500.0,0.001,0.001,idcw-payout,Equity,direct,T2,95.75,2024-12-13
INF044D01CJ0,TAURUSMUTUALFUND_MF,Taurus Ethical Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,direct,T2,150.85,2024-12-13
INF044D01CK8,TAURUSMUTUALFUND_MF,Taurus Ethical Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Equity,direct,T2,101.26,2024-12-13
INF044D01CN2,TAURUSMUTUALFUND_MF,Taurus Banking And Financial Services Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,direct,T2,57.96,2024-12-13
INF044D01CO0,TAURUSMUTUALFUND_MF,Taurus Banking And Financial Services Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Equity,direct,T2,57.29,2024-12-13
INF044D01CQ5,TAURUSMUTUALFUND_MF,Taurus Nifty 50 Index Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Index Funds,direct,T2,49.951,2024-12-13
INF044D01CR3,TAURUSMUTUALFUND_MF,Taurus Nifty 50 Index Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Index Funds,direct,T2,46.7485,2024-12-13
INF082J01036,QUANTUMMUTUALFUND_MF,Quantum Long Term Equity Value Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,direct,T2,132.82,2024-12-13
INF082J01044,QUANTUMMUTUALFUND_MF,Quantum Long Term Equity Value Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Equity,direct,T2,133.96,2024-12-13
INF082J01051,QUANTUMMUTUALFUND_MF,Quantum Long Term Equity Value Fund - Direct Plan,0,1,500.0,1.0,500.0,0.001,0.001,idcw-reinvest,Equity,direct,T2,133.96,2024-12-13
INF082J01069,QUANTUMMUTUALFUND_MF,Quantum ELSS Tax Saver Fund - Direct Plan,1,1,500.0,500.0,500.0,0.001,0.001,growth,Equity,direct,T2,132.1,2024-12-13
INF082J01077,QUANTUMMUTUALFUND_MF,Quantum ELSS Tax Saver Fund - Direct Plan,1,1,500.0,500.0,500.0,0.001,0.001,idcw-payout,Equity,direct,T2,132.1,2024-12-13
INF082J01093,QUANTUMMUTUALFUND_MF,Quantum Equity Fund of Funds - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Fund of Funds,direct,T2,84.632,2024-12-12
INF082J01101,QUANTUMMUTUALFUND_MF,Quantum Equity Fund of Funds - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Fund of Funds,direct,T2,84.632,2024-12-12
INF082J01127,QUANTUMMUTUALFUND_MF,Quantum Liquid Fund - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,growth,Debt,direct,T1,34.0019,2024-12-14
INF082J01143,QUANTUMMUTUALFUND_MF,Quantum Liquid Fund - Direct Plan,1,1,10000.0,1.0,500.0,0.001,0.001,idcw-payout,Debt,direct,T1,10.0443,2024-12-14
INF082J01150,QUANTUMMUTUALFUND_MF,Quantum Gold Savings Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Fund of Funds,direct,T2,29.8156,2024-12-13
INF082J01168,QUANTUMMUTUALFUND_MF,Quantum Multi Asset Fund of Funds - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Fund of Funds,direct,T2,32.6511,2024-12-12
INF082J01176,QUANTUMMUTUALFUND_MF,Quantum Dynamic Bond Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Debt,direct,T1,20.8347,2024-12-13
INF082J01184,QUANTUMMUTUALFUND_MF,Quantum Dynamic Bond Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Debt,direct,T1,10.3941,2024-12-13
INF082J01218,QUANTUMMUTUALFUND_MF,Quantum Dynamic Bond Fund - Regular Plan,0,1,500.0,1.0,500.0,0.001,0.001,growth,Debt,regular,T1,20.5569,2024-12-13
INF082J01226,QUANTUMMUTUALFUND_MF,Quantum Dynamic Bond Fund - Regular Plan,0,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Debt,regular,T1,10.4542,2024-12-13
INF082J01242,QUANTUMMUTUALFUND_MF,Quantum Long Term Equity Value Fund - Regular Plan,0,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,regular,T2,127.91,2024-12-13
INF082J01259,QUANTUMMUTUALFUND_MF,Quantum Long Term Equity Value Fund - Regular Plan,0,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Equity,regular,T2,128.64,2024-12-13
INF082J01275,QUANTUMMUTUALFUND_MF,Quantum Equity Fund of Funds - Regular Plan,0,1,500.0,1.0,500.0,0.001,0.001,growth,Fund of Funds,regular,T2,83.288,2024-12-12
INF082J01283,QUANTUMMUTUALFUND_MF,Quantum Equity Fund of Funds - Regular Plan,0,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Fund of Funds,regular,T2,83.288,2024-12-12
INF082J01309,QUANTUMMUTUALFUND_MF,Quantum Liquid Fund - Regular Plan,0,1,5000.0,1.0,500.0,0.001,0.001,growth,Debt,regular,T1,33.7828,2024-12-14
INF082J01325,QUANTUMMUTUALFUND_MF,Quantum Liquid Fund - Regular Plan,0,1,10000.0,1.0,500.0,0.001,0.001,idcw-payout,Debt,regular,T1,10.0413,2024-12-14
INF082J01341,QUANTUMMUTUALFUND_MF,Quantum Multi Asset Fund of Funds - Regular Plan,0,1,500.0,1.0,500.0,0.001,0.001,growth,Fund of Funds,regular,T2,31.9777,2024-12-12
INF082J01358,QUANTUMMUTUALFUND_MF,Quantum Gold Savings Fund - Regular Plan,0,1,500.0,1.0,500.0,0.001,0.001,growth,Fund of Funds,regular,T2,29.5172,2024-12-13
INF082J01366,QUANTUMMUTUALFUND_MF,Quantum ELSS Tax Saver Fund - Regular Plan,0,1,500.0,500.0,500.0,0.001,0.001,growth,Equity,regular,T2,126.87,2024-12-13
INF082J01374,QUANTUMMUTUALFUND_MF,Quantum ELSS Tax Saver Fund - Regular Plan,0,1,500.0,500.0,500.0,0.001,0.001,idcw-payout,Equity,regular,T2,126.87,2024-12-13
INF082J01382,QUANTUMMUTUALFUND_MF,Quantum ESG Best In Class Strategy Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,direct,T2,25.87,2024-12-13
INF082J01390,QUANTUMMUTUALFUND_MF,Quantum ESG Best In Class Strategy Fund,0,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,regular,T2,24.72,2024-12-13
INF082J01416,QUANTUMMUTUALFUND_MF,Quantum Nifty 50 ETF Fund of Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Fund of Funds,direct,T2,14.3846,2024-12-12
INF082J01424,QUANTUMMUTUALFUND_MF,Quantum Nifty 50 ETF Fund of Fund,0,1,500.0,1.0,500.0,0.001,0.001,growth,Fund of Funds,regular,T2,14.3438,2024-12-12
INF082J01432,QUANTUMMUTUALFUND_MF,Quantum Small Cap Fund  - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,direct,T2,12.74,2024-12-13
INF082J01440,QUANTUMMUTUALFUND_MF,Quantum Small Cap Fund,0,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,regular,T2,12.52,2024-12-13
INF082J01457,QUANTUMMUTUALFUND_MF,Quantum Multi Asset Allocation Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Hybrid,direct,T2,11.11,2024-12-13
INF082J01465,QUANTUMMUTUALFUND_MF,Quantum Multi Asset Allocation Fund,0,1,500.0,1.0,500.0,0.001,0.001,growth,Hybrid,regular,T2,10.98,2024-12-13
INF084M01044,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Financial Planning FoF Conservative Plan,0,1,100.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,regular,T4,32.7608,2024-12-13
INF084M01051,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Financial Planning FoF Conservative Plan,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Fund of Funds,regular,T4,29.8055,2024-12-13
INF084M01077,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Financial Planning FOF Moderate Plan,0,1,100.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,regular,T4,40.8114,2024-12-13
INF084M01085,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Financial Planning FOF Moderate Plan,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Fund of Funds,regular,T4,36.605,2024-12-13
INF084M01101,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Financial Planning FoF Aggressive Plan,0,1,100.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,regular,T4,52.3421,2024-12-13
INF084M01119,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Financial Planning FoF Aggressive Plan,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Fund of Funds,regular,T4,47.9116,2024-12-13
INF084M01AB8,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Balanced Advantage Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Hybrid,regular,T2,101.71,2024-12-13
INF084M01AC6,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Balanced Advantage Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Hybrid,regular,T2,26.72,2024-12-13
INF084M01AE2,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Asset Allocator FoF,0,1,1000.0,1.0,1000.0,0.001,0.001,growth,Fund of Funds,regular,T3,64.0369,2024-12-13
INF084M01AF9,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Asset Allocator FoF,0,1,1000.0,1.0,1000.0,0.001,0.001,idcw-payout,Fund of Funds,regular,T3,58.9688,2024-12-13
INF084M01AH5,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme,0,1,100.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,regular,T2,35.9402,2024-12-13
INF084M01AI3,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Fund of Funds,regular,T2,22.5392,2024-12-13
INF084M01AT0,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Global Emerging Opportunities Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,regular,T6,25.8709,2024-12-12
INF084M01AU8,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Global Emerging Opportunities Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Fund of Funds,regular,T6,25.8756,2024-12-12
INF084M01AZ7,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Global Excellence Equity Fund of Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,regular,T6,32.9163,2024-12-12
INF084M01BA8,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Global Excellence Equity Fund of Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Fund of Funds,regular,T6,32.9368,2024-12-12
INF084M01DJ5,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Balanced Advantage Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Hybrid,direct,T2,114.71,2024-12-13
INF084M01DK3,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Balanced Advantage Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Hybrid,direct,T2,30.18,2024-12-13
INF084M01DM9,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Asset Allocator FoF - Direct Plan,1,1,1000.0,1.0,1000.0,0.001,0.001,growth,Fund of Funds,direct,T3,33.5925,2024-12-13
INF084M01DN7,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Asset Allocator FoF - Direct Plan,1,1,1000.0,1.0,1000.0,0.001,0.001,idcw-payout,Fund of Funds,direct,T3,32.01,2024-12-13
INF084M01DP2,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,direct,T2,37.9198,2024-12-13
INF084M01DQ0,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Fund of Funds,direct,T2,23.7446,2024-12-13
INF084M01EB0,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Global Emerging Opportunities Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,direct,T6,26.9929,2024-12-12
INF084M01EC8,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Global Emerging Opportunities Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Fund of Funds,direct,T6,23.8739,2024-12-12
INF084M01EH7,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Global Excellence Equity Fund of Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,direct,T6,34.8889,2024-12-12
INF084M01EI5,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Global Excellence Equity Fund of Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Fund of Funds,direct,T6,34.9067,2024-12-12
INF084M01EQ8,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Financial Planning FoF Conservative Plan - DirectP,1,1,500.0,1.0,500.0,0.001,0.001,growth,Fund of Funds,direct,T4,34.7472,2024-12-13
INF084M01ES4,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Financial Planning FoF Conservative Plan - DirectP,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Fund of Funds,direct,T4,23.5926,2024-12-13
INF084M01ET2,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Financial Planning FoF Moderate Plan - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Fund of Funds,direct,T4,43.5089,2024-12-13
INF084M01EU0,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Financial Planning FoF Moderate Plan - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Fund of Funds,direct,T4,39.4505,2024-12-13
INF084M01EW6,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Financial Planning FoF Aggressive Plan - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,direct,T4,57.2407,2024-12-13
INF084M01EX4,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Financial Planning FoF Aggressive Plan - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Fund of Funds,direct,T4,52.4219,2024-12-13
INF090I01155,FRANKLINTEMPLETON,Franklin India Bluechip Fund - Dividend,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,51.8514,2024-12-13
INF090I01163,FRANKLINTEMPLETON,Franklin India Bluechip Fund - Dividend,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Equity,regular,T2,51.8514,2024-12-13
INF090I01171,FRANKLINTEMPLETON,Franklin India Bluechip Fund - Growth,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,1022.8099,2024-12-13
INF090I01189,FRANKLINTEMPLETON,Franklin India Equity Advantage Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,23.4721,2024-12-13
INF090I01197,FRANKLINTEMPLETON,Franklin India Equity Advantage Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Equity,regular,T2,23.4721,2024-12-13
INF090I01205,FRANKLINTEMPLETON,Franklin India Equity Advantage Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,189.5321,2024-12-13
INF090I01213,FRANKLINTEMPLETON,Franklin India Flexi Cap Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,73.2645,2024-12-13
INF090I01221,FRANKLINTEMPLETON,Franklin India Flexi Cap Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Equity,regular,T2,73.2645,2024-12-13
INF090I01239,FRANKLINTEMPLETON,Franklin India Flexi Cap Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,1666.3228,2024-12-13
INF090I01247,FRANKLINTEMPLETON,Franklin India Dynamic Asset Allocation Fund of Funds,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Fund of Funds,regular,T3,44.7219,2024-12-13
INF090I01262,FRANKLINTEMPLETON,Franklin India Dynamic Asset Allocation Fund of Funds,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Fund of Funds,regular,T3,161.7098,2024-12-13
INF090I01270,FRANKLINTEMPLETON,Templeton India Value Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,112.2561,2024-12-13
INF090I01296,FRANKLINTEMPLETON,Templeton India Value Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,719.1856,2024-12-13
INF090I01304,FRANKLINTEMPLETON,Franklin India Short Term Income Plan,0,0,5000.0,1.0,5000.0,0.001,0.001,growth,Debt,regular,T1,5149.4099,2024-12-13
INF090I01312,FRANKLINTEMPLETON,Franklin India Short Term Income Plan,0,0,5000.0,1.0,5000.0,0.001,0.001,idcw-payout,Debt,regular,T1,1494.8231,2024-12-13
INF090I01338,FRANKLINTEMPLETON,Franklin India Short Term Income Plan,0,0,5000.0,1.0,5000.0,0.001,0.001,idcw-payout,Debt,regular,T1,1436.9029,2024-12-13
INF090I01361,FRANKLINTEMPLETON,Franklin India Short Term Income Plan - Institutional Plan,0,0,10000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,4256.4773,2024-12-13
INF090I01510,FRANKLINTEMPLETON,Franklin India Pension Plan - Growth,0,1,500.0,1.0,500.0,0.001,0.001,growth,Solution Oriented,regular,T1,214.5099,2024-12-13
INF090I01528,FRANKLINTEMPLETON,Franklin India Pension Plan - Dividend,0,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Solution Oriented,regular,T1,19.2085,2024-12-13
INF090I01544,FRANKLINTEMPLETON,Franklin India Smaller Companies Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,56.736,2024-12-13
INF090I01551,FRANKLINTEMPLETON,Franklin India Smaller Companies Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Equity,regular,T2,56.736,2024-12-13
INF090I01569,FRANKLINTEMPLETON,Franklin India Smaller Companies Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,184.2609,2024-12-13
INF090I01726,FRANKLINTEMPLETON,Franklin India Prima Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,104.4097,2024-12-13
INF090I01734,FRANKLINTEMPLETON,Franklin India Prima Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Equity,regular,T2,104.4097,2024-12-13
INF090I01742,FRANKLINTEMPLETON,Franklin India Technology Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,570.0266,2024-12-13
INF090I01759,FRANKLINTEMPLETON,Franklin India Technology Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,53.314,2024-12-13
INF090I01775,FRANKLINTEMPLETON,Franklin India ELSS Tax Saver Fund,0,1,500.0,500.0,500.0,0.001,0.001,growth,Equity,regular,T2,1516.3233,2024-12-13
INF090I01783,FRANKLINTEMPLETON,Franklin India ELSS Tax Saver Fund,0,1,500.0,500.0,500.0,0.001,0.001,idcw-payout,Equity,regular,T2,73.786,2024-12-13
INF090I01809,FRANKLINTEMPLETON,Franklin India Prima Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,2824.1785,2024-12-13
INF090I01817,FRANKLINTEMPLETON,Franklin India Equity Hybrid Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Hybrid,regular,T2,269.8943,2024-12-13
INF090I01825,FRANKLINTEMPLETON,Franklin India Equity Hybrid Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Hybrid,regular,T2,31.485,2024-12-13
INF090I01833,FRANKLINTEMPLETON,Franklin India Equity Hybrid Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Hybrid,regular,T2,31.485,2024-12-13
INF090I01841,FRANKLINTEMPLETON,Franklin India Opportunities Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,256.8547,2024-12-13
INF090I01858,FRANKLINTEMPLETON,Franklin India Opportunities Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,39.9309,2024-12-13
INF090I01866,FRANKLINTEMPLETON,Franklin India Opportunities Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Equity,regular,T2,39.9309,2024-12-13
INF090I01874,FRANKLINTEMPLETON,Franklin India NSE Nifty 50 Index Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Index Funds,regular,T2,188.8446,2024-12-13
INF090I01882,FRANKLINTEMPLETON,Franklin India NSE Nifty 50 Index Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Index Funds,regular,T2,188.8446,2024-12-13
INF090I01890,FRANKLINTEMPLETON,Franklin India NSE Nifty 50 Index Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Index Funds,regular,T2,198.6083,2024-12-13
INF090I01932,FRANKLINTEMPLETON,Templeton India Equity Income Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,28.0026,2024-12-13
INF090I01940,FRANKLINTEMPLETON,Templeton India Equity Income Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Equity,regular,T2,28.0026,2024-12-13
INF090I01957,FRANKLINTEMPLETON,Templeton India Equity Income Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,142.9924,2024-12-13
INF090I01965,FRANKLINTEMPLETON,Franklin India Focused Equity Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,39.2355,2024-12-13
INF090I01973,FRANKLINTEMPLETON,Franklin India Focused Equity Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Equity,regular,T2,39.2355,2024-12-13
INF090I01981,FRANKLINTEMPLETON,Franklin India Focused Equity Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,108.7009,2024-12-13
INF090I01999,FRANKLINTEMPLETON,Franklin Asian Equity Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,13.7282,2024-12-13
INF090I01AB3,FRANKLINTEMPLETON,Franklin Asian Equity Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,29.0838,2024-12-13
INF090I01AC1,FRANKLINTEMPLETON,Franklin Build India Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,49.4213,2024-12-13
INF090I01AD9,FRANKLINTEMPLETON,Franklin Build India Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Equity,regular,T2,49.4213,2024-12-13
INF090I01AE7,FRANKLINTEMPLETON,Franklin Build India Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,144.7227,2024-12-13
INF090I01BB1,FRANKLINTEMPLETON,Franklin India Liquid Fund - Regular Plan,0,1,10000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,5711.6427,2024-12-14
INF090I01BG0,FRANKLINTEMPLETON,Franklin India Liquid Fund,0,1,10000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,3783.6109,2024-12-14
INF090I01BM8,FRANKLINTEMPLETON,Franklin India Liquid Fund,0,1,10000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,1026.9934,2024-12-13
